1 ID:-1 Name:'ActionTableStandin' ContextID:-1 ContextName:'undefined' NumActionItems:6
	1 ID:26727 Desc:'Missing: 0' Cat:'Missing: 0' BtnTxt:'Missing: 0' MnuTxt:'Missing: 0'
	698 ID:26697 Desc:'L-Type Stair' Cat:'Objects AEC' BtnTxt:'L-Type Stair' MnuTxt:'L-Type Stair' Icon:[ObjectsAEC_Stairs,1] 
	699 ID:26698 Desc:'Straight Stair' Cat:'Objects AEC' BtnTxt:'Straight Stair' MnuTxt:'Straight Stair' Icon:[ObjectsAEC_Stairs,3] 
	700 ID:26699 Desc:'U-Type Stair' Cat:'Objects AEC' BtnTxt:'U-Type Stair' MnuTxt:'U-Type Stair' Icon:[ObjectsAEC_Stairs,2] 
	701 ID:26700 Desc:'Wall' Cat:'Objects AEC' BtnTxt:'Wall' MnuTxt:'Wall' Icon:[ObjectsAEC_misc,3] 
	702 ID:26701 Desc:'Free Camera' Cat:'Lights and Cameras' BtnTxt:'Free Camera' MnuTxt:'Free Camera' Icon:[Cameras,2] 
	703 ID:26702 Desc:'Target Camera' Cat:'Lights and Cameras' BtnTxt:'Target Camera' MnuTxt:'Target Camera' Icon:[Cameras,1] 
	704 ID:26703 Desc:'Physical Camera' Cat:'Lights and Cameras' BtnTxt:'Physical Camera' MnuTxt:'Physical Camera' Icon:[Cameras,1] 
	705 ID:26704 Desc:'Create Camera (Standard) From View' Cat:'Lights and Cameras' BtnTxt:'Create Standard Camera From View' MnuTxt:'Create Standard Camera From View' Icon:[Cameras,3] 
	706 ID:26705 Desc:'Create Camera (Physical) From View' Cat:'Lights and Cameras' BtnTxt:'Create Physical Camera From View' MnuTxt:'Create Physical Camera From View' Icon:[Cameras,3] 
	707 ID:26706 Desc:'Select Target (Cameras)' Cat:'Lights and Cameras' BtnTxt:'Select Camera Target' MnuTxt:'Select Camera Target'
	708 ID:26707 Desc:'Set View to Selected Camera' Cat:'Lights and Cameras' BtnTxt:'Set View to Selected Camera' MnuTxt:'Set View to Selected Camera'
	709 ID:26708 Desc:'Apply Camera Correction Modifier (Context)' Cat:'Lights and Cameras' BtnTxt:'Apply Camera Correction Modifier' MnuTxt:'Apply Camera Correction Modifier'
	710 ID:26709 Desc:'Preview Depth of Field in Viewport' Cat:'Render' BtnTxt:'Preview Depth of Field in Viewport' MnuTxt:'Preview Depth of Field in Viewport'
	711 ID:26710 Desc:'Terrain Compound Object' Cat:'Objects Compounds' BtnTxt:'Terrain' MnuTxt:'Terrain' Icon:[Compound,4] 
	712 ID:26711 Desc:'Morph Compound Object' Cat:'Objects Compounds' BtnTxt:'Morph' MnuTxt:'Morph' Icon:[Compound,1] 
	713 ID:26712 Desc:'Conform Compound Object' Cat:'Objects Compounds' BtnTxt:'Conform' MnuTxt:'Conform' Icon:[Compound,2] 
	714 ID:26713 Desc:'ShapeMerge Compound Object' Cat:'Objects Compounds' BtnTxt:'ShapeMerge' MnuTxt:'ShapeMerge' Icon:[Compound,3] 
	715 ID:26714 Desc:'Loft Compound Object' Cat:'Objects Compounds' BtnTxt:'Loft' MnuTxt:'Loft' Icon:[Compound,8] 
	716 ID:26715 Desc:'Scatter Compound Object' Cat:'Objects Compounds' BtnTxt:'Scatter' MnuTxt:'Scatter' Icon:[Compound,5] 
	717 ID:26716 Desc:'Connect Compound Object' Cat:'Objects Compounds' BtnTxt:'Connect' MnuTxt:'Connect' Icon:[Compound,6] 
	718 ID:26717 Desc:'Boolean Compound Object' Cat:'Objects Compounds' BtnTxt:'Boolean' MnuTxt:'Boolean' Icon:[Compound,7] 
	719 ID:26718 Desc:'BlobMesh Compound Object' Cat:'Objects Compounds' BtnTxt:'BlobMesh ' MnuTxt:'BlobMesh '
	720 ID:26719 Desc:'MesherCompound Object' Cat:'Objects Compounds' BtnTxt:'Mesher' MnuTxt:'Mesher'
	721 ID:26720 Desc:'ProBoolean Compound Object' Cat:'Objects Compounds' BtnTxt:'ProBoolean' MnuTxt:'ProBoolean' Icon:[PowerBoolean,7] 
	722 ID:26721 Desc:'ProCutter Compound Object' Cat:'Objects Compounds' BtnTxt:'ProCutter' MnuTxt:'ProCutter' Icon:[PowerBoolean,9] 
	723 ID:26722 Desc:'Damper' Cat:'Objects Dynamics' BtnTxt:'Damper' MnuTxt:'Damper' Icon:[DynObj,2] 
	724 ID:26723 Desc:'Spring' Cat:'Objects Dynamics' BtnTxt:'Spring' MnuTxt:'Spring' Icon:[DynObj,1] 
	725 ID:26724 Desc:'Liquid Object' Cat:'Fluids' BtnTxt:'Liquid' MnuTxt:'Liquid' Icon:[solveLiquidComponent,0] 
	726 ID:26725 Desc:'Fluid Loader Object' Cat:'Fluids' BtnTxt:'Fluid Loader' MnuTxt:'Fluid Loader' Icon:[FluidLoader,0] 
	727 ID:26726 Desc:'Simulation View' Cat:'Fluids' BtnTxt:'Simulation View' MnuTxt:'Simulation View'
	728 ID:26727 Desc:'Toggle the Fluid Simulation View' Cat:'Fluids' BtnTxt:'Toggle Simulation View' MnuTxt:'Toggle Simulation View' Icon:[SimulationView,0] 
	729 ID:26728 Desc:'Dummy' Cat:'Objects Helpers' BtnTxt:'Dummy' MnuTxt:'Dummy' Icon:[Helpers,1] 
	730 ID:26729 Desc:'Point' Cat:'Objects Helpers' BtnTxt:'Point' MnuTxt:'Point' Icon:[Helpers,2] 
	731 ID:26730 Desc:'Protractor' Cat:'Objects Helpers' BtnTxt:'Protractor' MnuTxt:'Protractor' Icon:[Helpers,3] 
	732 ID:26731 Desc:'Grid' Cat:'Objects Helpers' BtnTxt:'Grid' MnuTxt:'Grid' Icon:[Helpers,4] 
	733 ID:26732 Desc:'Activate Grid (Context)' Cat:'Objects Helpers' BtnTxt:'Activate Grid' MnuTxt:'Activate Grid'
	734 ID:26733 Desc:'Activate HomeGrid (Context)' Cat:'Objects Helpers' BtnTxt:'Activate HomeGrid' MnuTxt:'Activate HomeGrid'
	735 ID:26734 Desc:'Tape Measure' Cat:'Objects Helpers' BtnTxt:'Tape Measure' MnuTxt:'Tape Measure' Icon:[Helpers,5] 
	736 ID:26735 Desc:'Compass' Cat:'Objects Helpers' BtnTxt:'Compass' MnuTxt:'Compass' Icon:[Helpers,6] 
	737 ID:26736 Desc:'Box Gizmo (Atmospheres)' Cat:'Objects Helpers' BtnTxt:'Box Gizmo' MnuTxt:'Box Gizmo' Icon:[AtmosApp,1] 
	738 ID:26737 Desc:'Cylinder Gizmo (Atmospheres)' Cat:'Objects Helpers' BtnTxt:'Cylinder Gizmo' MnuTxt:'Cylinder Gizmo' Icon:[AtmosApp,2] 
	739 ID:26738 Desc:'Sphere Gizmo (Atmospheres)' Cat:'Objects Helpers' BtnTxt:'Sphere Gizmo' MnuTxt:'Sphere Gizmo' Icon:[AtmosApp,3] 
	740 ID:26739 Desc:'Camera Point' Cat:'Objects Helpers' BtnTxt:'Camera Point' MnuTxt:'Camera Point' Icon:[CamP,1] 
	741 ID:26740 Desc:'Manipulator Cone Angle' Cat:'Objects Helpers' BtnTxt:'Cone Angle' MnuTxt:'Cone Angle'
	742 ID:26741 Desc:'Manipulator Plane Angle' Cat:'Objects Helpers' BtnTxt:'Plane Angle' MnuTxt:'Plane Angle'
	743 ID:26742 Desc:'Manipulator Slider' Cat:'Objects Helpers' BtnTxt:'Slider' MnuTxt:'Slider'
	744 ID:26743 Desc:'VRML Anchor' Cat:'Objects Helpers' BtnTxt:'Anchor' MnuTxt:'Anchor'
	745 ID:26744 Desc:'VRML Audio Clip' Cat:'Objects Helpers' BtnTxt:'Audio Clip' MnuTxt:'Audio Clip'
	746 ID:26745 Desc:'VRML Background' Cat:'Objects Helpers' BtnTxt:'Background' MnuTxt:'Background'
	747 ID:26746 Desc:'VRML Billboard' Cat:'Objects Helpers' BtnTxt:'Billboard' MnuTxt:'Billboard'
	748 ID:26747 Desc:'VRML Fog' Cat:'Objects Helpers' BtnTxt:'Fog' MnuTxt:'Fog'
	749 ID:26748 Desc:'VRML Inline' Cat:'Objects Helpers' BtnTxt:'Inline' MnuTxt:'Inline'
	750 ID:26749 Desc:'VRML LOD' Cat:'Objects Helpers' BtnTxt:'LOD' MnuTxt:'LOD'
	751 ID:26750 Desc:'VRML NavInfo' Cat:'Objects Helpers' BtnTxt:'NavInfo' MnuTxt:'NavInfo'
	752 ID:26751 Desc:'VRML ProxSensor' Cat:'Objects Helpers' BtnTxt:'ProxSensor' MnuTxt:'ProxSensor'
	753 ID:26752 Desc:'VRML Sound' Cat:'Objects Helpers' BtnTxt:'Sound' MnuTxt:'Sound'
	754 ID:26753 Desc:'VRML TimeSensor' Cat:'Objects Helpers' BtnTxt:'TimeSensor' MnuTxt:'TimeSensor'
	755 ID:26754 Desc:'VRML TouchSensor' Cat:'Objects Helpers' BtnTxt:'TouchSensor' MnuTxt:'TouchSensor'
	756 ID:26755 Desc:'Delegate' Cat:'Objects Helpers' BtnTxt:'Delegate' MnuTxt:'Delegate'
	757 ID:26756 Desc:'Crowd' Cat:'Objects Helpers' BtnTxt:'Crowd' MnuTxt:'Crowd'
	758 ID:26757 Desc:'Expose Transform' Cat:'Objects Helpers' BtnTxt:'Expose Transform' MnuTxt:'Expose Transform'
	759 ID:26758 Desc:'Container' Cat:'Objects Helpers' BtnTxt:'Container' MnuTxt:'Container'
	760 ID:26759 Desc:'CAT Parent' Cat:'Objects Helpers' BtnTxt:'CAT Parent' MnuTxt:'CAT Parent'
	761 ID:26760 Desc:'CAT Muscle' Cat:'Objects Helpers' BtnTxt:'CAT Muscle' MnuTxt:'CAT Muscle'
	762 ID:26761 Desc:'CAT Muscle Strand' Cat:'Objects Helpers' BtnTxt:'CAT Muscle Strand' MnuTxt:'CAT Muscle Strand'
	763 ID:26762 Desc:'Influence Helper' Cat:'Objects Helpers' BtnTxt:'Influence Helper' MnuTxt:'Influence Helper'
	764 ID:26763 Desc:'Arrow Helper' Cat:'Objects Helpers' BtnTxt:'Arrow' MnuTxt:'Arrow'
	765 ID:26764 Desc:'Omni Light' Cat:'Lights and Cameras' BtnTxt:'Omni' MnuTxt:'Omni' Icon:[Lights,3] 
	766 ID:26765 Desc:'Target Spotlight' Cat:'Lights and Cameras' BtnTxt:'Target Spotlight' MnuTxt:'Target Spotlight' Icon:[Lights,1] 
	767 ID:26766 Desc:'Target Directional' Cat:'Lights and Cameras' BtnTxt:'Target Directional' MnuTxt:'Target Directional' Icon:[Lights,2] 
	768 ID:26767 Desc:'Free Spotlight' Cat:'Lights and Cameras' BtnTxt:'Free Spotlight' MnuTxt:'Free Spotlight' Icon:[Lights,4] 
	769 ID:26768 Desc:'Free Directional' Cat:'Lights and Cameras' BtnTxt:'Directional' MnuTxt:'Directional' Icon:[Lights,5] 
	770 ID:26769 Desc:'Skylight' Cat:'Lights and Cameras' BtnTxt:'Skylight' MnuTxt:'Skylight'
	771 ID:26770 Desc:'mental ray Area Omni' Cat:'Lights and Cameras' BtnTxt:'mr Area Omni' MnuTxt:'mr Area Omni'
	772 ID:26771 Desc:'mental ray Area Spot' Cat:'Lights and Cameras' BtnTxt:'mr Area Spot' MnuTxt:'mr Area Spot'
	773 ID:26772 Desc:'Free Light Photometric' Cat:'Lights and Cameras' BtnTxt:'Free Light' MnuTxt:'Free Light' Icon:[PhotometricLights,3] 
	774 ID:26773 Desc:'Target Light Photometric' Cat:'Lights and Cameras' BtnTxt:'Target Light' MnuTxt:'Target Light' Icon:[PhotometricLights,2] 
	775 ID:26774 Desc:'mental ray Sky Portal' Cat:'Lights and Cameras' BtnTxt:'mr Sky Portal' MnuTxt:'mr Sky Portal'
	776 ID:26775 Desc:'Light On/Off Toggle' Cat:'Lights and Cameras' BtnTxt:'Light On' MnuTxt:'Light On'
	777 ID:26776 Desc:'Shadows On/Off Toggle' Cat:'Lights and Cameras' BtnTxt:'Cast Shadows' MnuTxt:'Cast Shadows'
	778 ID:26777 Desc:'Affect Diffuse Toggle' Cat:'Lights and Cameras' BtnTxt:'Affect Diffuse' MnuTxt:'Affect Diffuse'
	779 ID:26778 Desc:'Affect Specular Toggle' Cat:'Lights and Cameras' BtnTxt:'Affect Specular' MnuTxt:'Affect Specular'
	780 ID:26779 Desc:'Ambient Only Toggle' Cat:'Lights and Cameras' BtnTxt:'Ambient Only' MnuTxt:'Ambient Only'
	781 ID:26780 Desc:'Select Target (Lights)' Cat:'Lights and Cameras' BtnTxt:'Select Light Target' MnuTxt:'Select Light Target'
	782 ID:26781 Desc:'Set View to Selected Light' Cat:'Lights and Cameras' BtnTxt:'Set View to Selected Light' MnuTxt:'Set View to Selected Light'
	783 ID:26782 Desc:'Viewport Shadows On/Off Toggle' Cat:'Lights and Cameras' BtnTxt:'Viewport Shadows' MnuTxt:'Viewport Shadows'
	784 ID:26783 Desc:'Viewport Lighting On/Off Toggle' Cat:'Lights and Cameras' BtnTxt:'Viewport Lighting' MnuTxt:'Viewport Lighting'
	785 ID:26784 Desc:'Point Surface' Cat:'Objects NURBS' BtnTxt:'Point Surface' MnuTxt:'Point Surface' Icon:[NURBSSurface,1] 
	786 ID:26785 Desc:'CV Surface' Cat:'Objects NURBS' BtnTxt:'CV Surface' MnuTxt:'CV Surface' Icon:[NURBSSurface,2] 
	787 ID:26786 Desc:'Point Curve' Cat:'Objects NURBS' BtnTxt:'Point Curve' MnuTxt:'Point Curve' Icon:[NURBScurve,1] 
	788 ID:26787 Desc:'CV Curve' Cat:'Objects NURBS' BtnTxt:'CV Curve' MnuTxt:'CV Curve' Icon:[NURBScurve,2] 
	789 ID:26788 Desc:'Particle Flow Find Target' Cat:'Objects Helpers' BtnTxt:'Find Target' MnuTxt:'Find Target'
	790 ID:26789 Desc:'Particle Flow Speed by Icon' Cat:'Objects Helpers' BtnTxt:'Speed by Icon' MnuTxt:'Speed by Icon'
	791 ID:26790 Desc:'Particle Flow Particle Paint' Cat:'Objects Helpers' BtnTxt:'Particle Paint' MnuTxt:'Particle Paint'
	792 ID:26791 Desc:'Particle Flow Birth Texture' Cat:'Objects Helpers' BtnTxt:'Birth Texture' MnuTxt:'Birth Texture'
	793 ID:26792 Desc:'Particle Flow Initial State' Cat:'Objects Helpers' BtnTxt:'Initial State' MnuTxt:'Initial State'
	794 ID:26793 Desc:'Particle Flow Group Select' Cat:'Objects Helpers' BtnTxt:'Group Select' MnuTxt:'Group Select'
	795 ID:26794 Desc:'Particle Flow Source Particle System' Cat:'Objects Particle Systems' BtnTxt:'Particle Flow Source' MnuTxt:'Particle Flow Source'
	796 ID:26795 Desc:'PArray Particle System' Cat:'Objects Particle Systems' BtnTxt:'PArray' MnuTxt:'PArray' Icon:[Particles,3] 
	797 ID:26796 Desc:'PCloud Particle System' Cat:'Objects Particle Systems' BtnTxt:'PCloud' MnuTxt:'PCloud' Icon:[Particles,6] 
	798 ID:26797 Desc:'Blizzard Particle System' Cat:'Objects Particle Systems' BtnTxt:'Blizzard' MnuTxt:'Blizzard' Icon:[Particles,5] 
	799 ID:26798 Desc:'Super Spray Particle System' Cat:'Objects Particle Systems' BtnTxt:'Super Spray' MnuTxt:'Super Spray' Icon:[Particles,2] 
	800 ID:26799 Desc:'Spray Particle System' Cat:'Objects Particle Systems' BtnTxt:'Spray' MnuTxt:'Spray' Icon:[Particles,1] 
	801 ID:26800 Desc:'Snow Particle System' Cat:'Objects Particle Systems' BtnTxt:'Snow' MnuTxt:'Snow' Icon:[Particles,4] 
	802 ID:26801 Desc:'Box' Cat:'Objects Primitives' BtnTxt:'Box' MnuTxt:'Box' Icon:[standard,1] 
	803 ID:26802 Desc:'Cone' Cat:'Objects Primitives' BtnTxt:'Cone' MnuTxt:'Cone' Icon:[Standard,6] 
	804 ID:26803 Desc:'Sphere' Cat:'Objects Primitives' BtnTxt:'Sphere' MnuTxt:'Sphere' Icon:[standard,2] 
	805 ID:26804 Desc:'GeoSphere' Cat:'Objects Primitives' BtnTxt:'GeoSphere' MnuTxt:'GeoSphere' Icon:[Standard,7] 
	806 ID:26805 Desc:'Cylinder' Cat:'Objects Primitives' BtnTxt:'Cylinder' MnuTxt:'Cylinder' Icon:[Standard,3] 
	807 ID:26806 Desc:'Tube' Cat:'Objects Primitives' BtnTxt:'Tube' MnuTxt:'Tube' Icon:[Standard,8] 
	808 ID:26807 Desc:'Torus' Cat:'Objects Primitives' BtnTxt:'Torus' MnuTxt:'Torus' Icon:[Standard,4] 
	809 ID:26808 Desc:'Pyramid' Cat:'Objects Primitives' BtnTxt:'Pyramid' MnuTxt:'Pyramid' Icon:[Standard,9] 
	810 ID:26809 Desc:'Torus Knot' Cat:'Objects Primitives' BtnTxt:'Torus Knot' MnuTxt:'Torus Knot' Icon:[Extended,7] 
	811 ID:26810 Desc:'Quad Patch' Cat:'Objects Patch' BtnTxt:'Quad Patch' MnuTxt:'Quad Patch' Icon:[Patches,1] 
	812 ID:26811 Desc:'Tri Patch' Cat:'Objects Patch' BtnTxt:'Tri Patch' MnuTxt:'Tri Patch' Icon:[Patches,2] 
	813 ID:26812 Desc:'Plane' Cat:'Objects Primitives' BtnTxt:'Plane' MnuTxt:'Plane' Icon:[Standard,10] 
	814 ID:26813 Desc:'TextPlus' Cat:'Objects Primitives' BtnTxt:'TextPlus' MnuTxt:'TextPlus' Icon:[Standard,11] 
	815 ID:26814 Desc:'L-Extrusion' Cat:'Objects Primitives' BtnTxt:'L-Extrusion' MnuTxt:'L-Extrusion' Icon:[Extended,10] 
	816 ID:26815 Desc:'Spindle' Cat:'Objects Primitives' BtnTxt:'Spindle' MnuTxt:'Spindle' Icon:[Extended,4] 
	817 ID:26816 Desc:'ChamferBox' Cat:'Objects Primitives' BtnTxt:'Chamfer Box' MnuTxt:'Chamfer Box' Icon:[Extended,2] 
	818 ID:26817 Desc:'Oil Tank' Cat:'Objects Primitives' BtnTxt:'Oil Tank' MnuTxt:'Oil Tank' Icon:[Extended,3] 
	819 ID:26818 Desc:'RingWave' Cat:'Objects Primitives' BtnTxt:'RingWave' MnuTxt:'RingWave' Icon:[Extended,6] 
	820 ID:26819 Desc:'C-Extrusion' Cat:'Objects Primitives' BtnTxt:'C-Extrusion' MnuTxt:'C-Extrusion' Icon:[Extended,11] 
	821 ID:26820 Desc:'Gengon' Cat:'Objects Primitives' BtnTxt:'Gengon' MnuTxt:'Gengon' Icon:[Extended,5] 
	822 ID:26821 Desc:'Prism' Cat:'Objects Primitives' BtnTxt:'Prism' MnuTxt:'Prism' Icon:[Extended,12] 
	823 ID:26822 Desc:'Capsule' Cat:'Objects Primitives' BtnTxt:'Capsule' MnuTxt:'Capsule' Icon:[Extended,9] 
	824 ID:26823 Desc:'Chamfer Cylinder' Cat:'Objects Primitives' BtnTxt:'Chamfer Cylinder' MnuTxt:'Chamfer Cylinder' Icon:[Extended,8] 
	825 ID:26824 Desc:'Teapot' Cat:'Objects Primitives' BtnTxt:'Teapot' MnuTxt:'Teapot' Icon:[Standard,5] 
	826 ID:26825 Desc:'Hedra' Cat:'Objects Primitives' BtnTxt:'Hedra' MnuTxt:'Hedra' Icon:[Extended,1] 
	827 ID:26826 Desc:'Hose' Cat:'Objects Primitives' BtnTxt:'Hose' MnuTxt:'Hose'
	828 ID:26827 Desc:'Line Shape' Cat:'Objects Shapes' BtnTxt:'Line' MnuTxt:'Line' Icon:[Splines,1] 
	829 ID:26828 Desc:'Circle Shape' Cat:'Objects Shapes' BtnTxt:'Circle' MnuTxt:'Circle' Icon:[Splines,2] 
	830 ID:26829 Desc:'Arc Shape' Cat:'Objects Shapes' BtnTxt:'Arc' MnuTxt:'Arc' Icon:[Splines,3] 
	831 ID:26830 Desc:'NGon Shape' Cat:'Objects Shapes' BtnTxt:'NGon' MnuTxt:'NGon' Icon:[Splines,4] 
	832 ID:26831 Desc:'Text Shape' Cat:'Objects Shapes' BtnTxt:'Text' MnuTxt:'Text' Icon:[Splines,5] 
	833 ID:26832 Desc:'Rectangle Shape' Cat:'Objects Shapes' BtnTxt:'Rectangle' MnuTxt:'Rectangle' Icon:[Splines,7] 
	834 ID:26833 Desc:'Ellipse Shape' Cat:'Objects Shapes' BtnTxt:'Ellipse' MnuTxt:'Ellipse' Icon:[Splines,8] 
	835 ID:26834 Desc:'Donut Shape' Cat:'Objects Shapes' BtnTxt:'Donut' MnuTxt:'Donut' Icon:[Splines,9] 
	836 ID:26835 Desc:'Star Shape' Cat:'Objects Shapes' BtnTxt:'Star' MnuTxt:'Star' Icon:[Splines,10] 
	837 ID:26836 Desc:'Helix Shape' Cat:'Objects Shapes' BtnTxt:'Helix' MnuTxt:'Helix' Icon:[Splines,11] 
	838 ID:26837 Desc:'Section Shape' Cat:'Objects Shapes' BtnTxt:'Section ' MnuTxt:'Section ' Icon:[Splines,6] 
	839 ID:26838 Desc:'Egg Shape' Cat:'Objects Shapes' BtnTxt:'Egg ' MnuTxt:'Egg ' Icon:[Splines,9] 
	840 ID:26839 Desc:'WRectangle Shape' Cat:'Objects Shapes' BtnTxt:'WRectangle ' MnuTxt:'WRectangle '
	841 ID:26840 Desc:'Angle Shape' Cat:'Objects Shapes' BtnTxt:'Angle ' MnuTxt:'Angle '
	842 ID:26841 Desc:'Wide Flange Shape' Cat:'Objects Shapes' BtnTxt:'Wide Flange ' MnuTxt:'Wide Flange '
	843 ID:26842 Desc:'Channel Shape' Cat:'Objects Shapes' BtnTxt:'Channel ' MnuTxt:'Channel '
	844 ID:26843 Desc:'Tee Shape' Cat:'Objects Shapes' BtnTxt:'Tee ' MnuTxt:'Tee '
	845 ID:26844 Desc:'Start New Shape Lock' Cat:'Objects Shapes' BtnTxt:'Start New Shape Lock' MnuTxt:'Start New Shape Lock'
	846 ID:26845 Desc:'Start New Shape' Cat:'Objects Shapes' BtnTxt:'Start New Shape' MnuTxt:'Start New Shape'
	847 ID:26846 Desc:'Freehand Spline' Cat:'Objects Shapes' BtnTxt:'Freehand ' MnuTxt:'Freehand '
	848 ID:26847 Desc:'Bend Space Warp' Cat:'Objects Space Warps' BtnTxt:'Bend' MnuTxt:'Bend' Icon:[SW_ModBased,1] 
	849 ID:26848 Desc:'Taper Space Warp' Cat:'Objects Space Warps' BtnTxt:'Taper' MnuTxt:'Taper' Icon:[SW_ModBased,2] 
	850 ID:26849 Desc:'Noise Space Warp' Cat:'Objects Space Warps' BtnTxt:'Noise' MnuTxt:'Noise' Icon:[SW_ModBased,3] 
	851 ID:26850 Desc:'Twist Space Warp' Cat:'Objects Space Warps' BtnTxt:'Twist' MnuTxt:'Twist' Icon:[SW_ModBased,4] 
	852 ID:26851 Desc:'Skew Space Warp' Cat:'Objects Space Warps' BtnTxt:'Skew' MnuTxt:'Skew' Icon:[SW_ModBased,5] 
	853 ID:26852 Desc:'Stretch Space Warp' Cat:'Objects Space Warps' BtnTxt:'Stretch' MnuTxt:'Stretch' Icon:[SW_ModBased,6] 
	854 ID:26853 Desc:'Ripple Space Warp' Cat:'Objects Space Warps' BtnTxt:'Ripple' MnuTxt:'Ripple' Icon:[SW_GeoDef,6] 
	855 ID:26854 Desc:'FFD(Cyl) Space Warp' Cat:'Objects Space Warps' BtnTxt:'FFD(Cyl)' MnuTxt:'FFD(Cyl)' Icon:[SW_GeoDef,5] 
	856 ID:26855 Desc:'FFD(Box) Space Warp' Cat:'Objects Space Warps' BtnTxt:'FFD(Box)' MnuTxt:'FFD(Box)' Icon:[SW_GeoDef,1] 
	857 ID:26856 Desc:'Motor Space Warp' Cat:'Objects Space Warps' BtnTxt:'Motor' MnuTxt:'Motor' Icon:[SW_PartDyn,3] 
	858 ID:26857 Desc:'PBomb Space Warp' Cat:'Objects Space Warps' BtnTxt:'PBomb' MnuTxt:'PBomb' Icon:[SW_PartDyn,4] 
	859 ID:26858 Desc:'Push Space Warp' Cat:'Objects Space Warps' BtnTxt:'Push' MnuTxt:'Push' Icon:[SW_PartDyn,5] 
	860 ID:26859 Desc:'Vortex Space Warp' Cat:'Objects Space Warps' BtnTxt:'Vortex' MnuTxt:'Vortex'
	861 ID:26860 Desc:'Drag Space Warp' Cat:'Objects Space Warps' BtnTxt:'Drag' MnuTxt:'Drag'
	862 ID:26861 Desc:'SDynaFlect Space Warp' Cat:'Objects Space Warps' BtnTxt:'SDynaFlect' MnuTxt:'SDynaFlect' Icon:[SW_DynInt,2] 
	863 ID:26862 Desc:'PDynaFlect Space Warp' Cat:'Objects Space Warps' BtnTxt:'PDynaFlect' MnuTxt:'PDynaFlect' Icon:[SW_DynInt,3] 
	864 ID:26863 Desc:'UDynaFlect Space Warp' Cat:'Objects Space Warps' BtnTxt:'UDynaFlect' MnuTxt:'UDynaFlect' Icon:[SW_DynInt,4] 
	865 ID:26864 Desc:'POmniFlect Space Warp' Cat:'Objects Space Warps' BtnTxt:'POmniFlect' MnuTxt:'POmniFlect' Icon:[SW_PartOnly,1] 
	866 ID:26865 Desc:'SOmniFlect Space Warp' Cat:'Objects Space Warps' BtnTxt:'SOmniFlect' MnuTxt:'SOmniFlect' Icon:[SW_PartOnly,5] 
	867 ID:26866 Desc:'UOmniFlect Space Warp' Cat:'Objects Space Warps' BtnTxt:'UOmniFlect' MnuTxt:'UOmniFlect' Icon:[SW_PartOnly,2] 
	868 ID:26867 Desc:'SDeflector Space Warp' Cat:'Objects Space Warps' BtnTxt:'SDeflector' MnuTxt:'SDeflector' Icon:[SW_PartOnly,6] 
	869 ID:26868 Desc:'UDeflector Space Warp' Cat:'Objects Space Warps' BtnTxt:'UDeflector' MnuTxt:'UDeflector' Icon:[SW_PartOnly,7] 
	870 ID:26869 Desc:'Wave Space Warp' Cat:'Objects Space Warps' BtnTxt:'Wave' MnuTxt:'Wave' Icon:[SW_GeoDef,2] 
	871 ID:26870 Desc:'Gravity Space Warp' Cat:'Objects Space Warps' BtnTxt:'Gravity' MnuTxt:'Gravity' Icon:[SW_PartDyn,1] 
	872 ID:26871 Desc:'Wind Space Warp' Cat:'Objects Space Warps' BtnTxt:'Wind' MnuTxt:'Wind' Icon:[SW_PartDyn,2] 
	873 ID:26872 Desc:'Displace Space Warp' Cat:'Objects Space Warps' BtnTxt:'Displace' MnuTxt:'Displace' Icon:[SW_GeoDef,3] 
	874 ID:26873 Desc:'Deflector Space Warp' Cat:'Objects Space Warps' BtnTxt:'Deflector' MnuTxt:'Deflector' Icon:[SW_Partonly,4] 
	875 ID:26874 Desc:'Bomb Space Warp' Cat:'Objects Space Warps' BtnTxt:'Bomb' MnuTxt:'Bomb' Icon:[SW_GeoDef,4] 
	876 ID:26875 Desc:'Path Follow Space Warp' Cat:'Objects Space Warps' BtnTxt:'Path Follow' MnuTxt:'Path Follow' Icon:[SW_Partonly,3] 
	877 ID:26876 Desc:'Conform Space Warp' Cat:'Objects Space Warps' BtnTxt:'Conform' MnuTxt:'Conform' Icon:[SW_GeoDef,7] 
	878 ID:26877 Desc:'Vector Field Space Warp' Cat:'Objects Space Warps' BtnTxt:'Vector Field' MnuTxt:'Vector Field'
	879 ID:26878 Desc:'Motion Field' Cat:'Objects Space Warps' BtnTxt:'Motion Field' MnuTxt:'Motion Field'
	880 ID:26879 Desc:'Daylight System' Cat:'Lights and Cameras' BtnTxt:'Daylight System' MnuTxt:'Daylight System' Icon:[Systems,2] 
	881 ID:26880 Desc:'Sunlight System' Cat:'Lights and Cameras' BtnTxt:'Sunlight System' MnuTxt:'Sunlight System'
	882 ID:26881 Desc:'Ring Array' Cat:'Objects Systems' BtnTxt:'Ring Array' MnuTxt:'Ring Array'
	883 ID:26882 Desc:'Biped' Cat:'Objects Systems' BtnTxt:'Biped' MnuTxt:'Biped'
	884 ID:26883 Desc:'Parameter Collector' Cat:'Parameter Collector' BtnTxt:'Parameter Collector' MnuTxt:'Parameter Collector'
	885 ID:26884 Desc:'Collect Parameters TV' Cat:'Parameter Collector' BtnTxt:'Collect Parameters TV' MnuTxt:'Collect Parameters TV'
